index,path,label,pred
438,../data/rgbd-dataset-10k\train\images\orange_4_4_26_crop.png,30,30
439,../data/rgbd-dataset-10k\train\images\glue_stick_6_2_214_crop.png,17,17
440,../data/rgbd-dataset-10k\train\images\kleenex_4_2_62_crop.png,22,22
441,../data/rgbd-dataset-10k\train\images\binder_2_4_29_crop.png,4,4
442,../data/rgbd-dataset-10k\train\images\plate_7_1_82_crop.png,34,34
443,../data/rgbd-dataset-10k\train\images\soda_can_3_1_70_crop.png,40,40
445,../data/rgbd-dataset-10k\train\images\dry_battery_5_1_140_crop.png,13,13
446,../data/rgbd-dataset-10k\train\images\calculator_4_1_124_crop.png,6,6
447,../data/rgbd-dataset-10k\train\images\banana_4_2_34_crop.png,2,2
448,../data/rgbd-dataset-10k\train\images\mushroom_2_2_14_crop.png,27,27
449,../data/rgbd-dataset-10k\train\images\coffee_mug_4_2_64_crop.png,11,11
450,../data/rgbd-dataset-10k\train\images\marker_2_2_244_crop.png,26,26
451,../data/rgbd-dataset-10k\train\images\bell_pepper_2_2_76_crop.png,3,3
452,../data/rgbd-dataset-10k\valid\images\instant_noodles_7_1_252_crop.png,20,20
454,../data/rgbd-dataset-10k\train\images\rubber_eraser_4_1_208_crop.png,37,37
456,../data/rgbd-dataset-10k\train\images\cap_2_1_203_crop.png,8,8
458,../data/rgbd-dataset-10k\valid\images\pitcher_2_4_4_crop.png,33,33
459,../data/rgbd-dataset-10k\train\images\peach_2_2_67_crop.png,31,31
460,../data/rgbd-dataset-10k\train\images\keyboard_1_4_54_crop.png,21,21
461,../data/rgbd-dataset-10k\valid\images\bowl_4_2_20_crop.png,5,5
463,../data/rgbd-dataset-10k\test\images\hand_towel_3_2_229_crop.png,19,19
464,../data/rgbd-dataset-10k\train\images\water_bottle_10_2_223_crop.png,46,46
465,../data/rgbd-dataset-10k\train\images\ball_3_2_70_crop.png,1,1
466,../data/rgbd-dataset-10k\test\images\scissors_1_2_158_crop.png,38,38
467,../data/rgbd-dataset-10k\train\images\binder_2_1_38_crop.png,4,4
468,../data/rgbd-dataset-10k\train\images\food_can_3_1_93_crop.png,15,15
469,../data/rgbd-dataset-10k\train\images\lightbulb_1_1_217_crop.png,24,24
471,../data/rgbd-dataset-10k\train\images\coffee_mug_7_4_220_crop.png,11,11
472,../data/rgbd-dataset-10k\valid\images\calculator_5_2_119_crop.png,6,6
474,../data/rgbd-dataset-10k\train\images\apple_3_2_19_crop.png,0,0
475,../data/rgbd-dataset-10k\valid\images\glue_stick_5_2_260_crop.png,17,17
476,../data/rgbd-dataset-10k\train\images\greens_1_2_213_crop.png,18,18
477,../data/rgbd-dataset-10k\test\images\flashlight_1_2_2_crop.png,14,14
478,../data/rgbd-dataset-10k\train\images\marker_6_4_162_crop.png,26,26
479,../data/rgbd-dataset-10k\train\images\lime_3_2_185_crop.png,25,25
481,../data/rgbd-dataset-10k\train\images\scissors_1_1_43_crop.png,38,38
482,../data/rgbd-dataset-10k\test\images\toothbrush_4_1_47_crop.png,44,44
483,../data/rgbd-dataset-10k\train\images\notebook_1_2_230_crop.png,28,28
484,../data/rgbd-dataset-10k\train\images\plate_4_2_90_crop.png,34,34
486,../data/rgbd-dataset-10k\train\images\stapler_6_2_101_crop.png,42,42
487,../data/rgbd-dataset-10k\train\images\cap_4_1_198_crop.png,8,8
488,../data/rgbd-dataset-10k\test\images\binder_3_1_54_crop.png,4,4
489,../data/rgbd-dataset-10k\train\images\bell_pepper_6_4_21_crop.png,3,3
490,../data/rgbd-dataset-10k\train\images\garlic_2_2_234_crop.png,16,16
492,../data/rgbd-dataset-10k\train\images\tomato_2_4_117_crop.png,43,43
493,../data/rgbd-dataset-10k\train\images\pliers_6_4_72_crop.png,35,35
494,../data/rgbd-dataset-10k\valid\images\glue_stick_4_4_25_crop.png,17,17
495,../data/rgbd-dataset-10k\valid\images\mushroom_1_4_127_crop.png,27,27
496,../data/rgbd-dataset-10k\train\images\kleenex_5_1_2_crop.png,22,22
497,../data/rgbd-dataset-10k\train\images\pliers_3_2_145_crop.png,35,35
498,../data/rgbd-dataset-10k\train\images\banana_4_2_5_crop.png,2,2
499,../data/rgbd-dataset-10k\test\images\pitcher_1_2_68_crop.png,33,33
500,../data/rgbd-dataset-10k\train\images\notebook_3_4_200_crop.png,28,28
501,../data/rgbd-dataset-10k\train\images\tomato_7_1_186_crop.png,43,43
502,../data/rgbd-dataset-10k\test\images\pear_4_1_102_crop.png,32,32
504,../data/rgbd-dataset-10k\train\images\hand_towel_5_1_202_crop.png,19,19
505,../data/rgbd-dataset-10k\train\images\pliers_6_4_184_crop.png,35,35
507,../data/rgbd-dataset-10k\train\images\lightbulb_3_2_147_crop.png,24,24
508,../data/rgbd-dataset-10k\train\images\apple_3_2_40_crop.png,0,0
509,../data/rgbd-dataset-10k\test\images\potato_1_2_7_crop.png,36,36
510,../data/rgbd-dataset-10k\train\images\banana_2_4_24_crop.png,2,2
511,../data/rgbd-dataset-10k\train\images\pliers_4_2_167_crop.png,35,35
512,../data/rgbd-dataset-10k\valid\images\sponge_11_2_95_crop.png,41,41
513,../data/rgbd-dataset-10k\train\images\sponge_11_4_176_crop.png,41,41
514,../data/rgbd-dataset-10k\test\images\orange_3_4_204_crop.png,30,30
517,../data/rgbd-dataset-10k\train\images\kleenex_5_1_200_crop.png,22,22
518,../data/rgbd-dataset-10k\train\images\marker_7_2_4_crop.png,26,26
519,../data/rgbd-dataset-10k\valid\images\potato_4_4_117_crop.png,36,36
520,../data/rgbd-dataset-10k\test\images\lemon_6_4_114_crop.png,23,23
521,../data/rgbd-dataset-10k\test\images\coffee_mug_3_1_131_crop.png,11,11
522,../data/rgbd-dataset-10k\train\images\glue_stick_5_2_221_crop.png,17,17
523,../data/rgbd-dataset-10k\train\images\shampoo_1_1_180_crop.png,39,39
524,../data/rgbd-dataset-10k\train\images\calculator_2_4_28_crop.png,6,6
526,../data/rgbd-dataset-10k\train\images\comb_5_4_143_crop.png,12,12
527,../data/rgbd-dataset-10k\test\images\cell_phone_4_2_62_crop.png,9,9
528,../data/rgbd-dataset-10k\test\images\potato_4_4_164_crop.png,36,36
529,../data/rgbd-dataset-10k\train\images\food_box_9_4_76_crop.png,15,15
530,../data/rgbd-dataset-10k\train\images\glue_stick_5_2_206_crop.png,17,17
531,../data/rgbd-dataset-10k\train\images\bell_pepper_6_4_11_crop.png,3,3
532,../data/rgbd-dataset-10k\train\images\glue_stick_5_4_132_crop.png,17,17
533,../data/rgbd-dataset-10k\train\images\potato_3_4_38_crop.png,36,36
534,../data/rgbd-dataset-10k\train\images\sponge_5_4_139_crop.png,41,41
535,../data/rgbd-dataset-10k\train\images\greens_3_2_83_crop.png,18,18
536,../data/rgbd-dataset-10k\train\images\stapler_5_2_102_crop.png,42,42
537,../data/rgbd-dataset-10k\train\images\lightbulb_2_1_180_crop.png,24,24
538,../data/rgbd-dataset-10k\train\images\water_bottle_3_1_129_crop.png,46,46
539,../data/rgbd-dataset-10k\train\images\pliers_5_4_162_crop.png,35,35
540,../data/rgbd-dataset-10k\train\images\scissors_3_1_77_crop.png,38,38
541,../data/rgbd-dataset-10k\train\images\food_bag_6_4_69_crop.png,15,15
542,../data/rgbd-dataset-10k\train\images\hand_towel_4_1_253_crop.png,19,19
543,../data/rgbd-dataset-10k\train\images\peach_2_4_20_crop.png,31,31
544,../data/rgbd-dataset-10k\train\images\toothpaste_2_1_146_crop.png,45,45
545,../data/rgbd-dataset-10k\test\images\camera_3_2_184_crop.png,7,7
546,../data/rgbd-dataset-10k\train\images\peach_2_4_22_crop.png,31,31
547,../data/rgbd-dataset-10k\train\images\pitcher_3_1_167_crop.png,33,33
550,../data/rgbd-dataset-10k\train\images\binder_3_2_161_crop.png,4,4
551,../data/rgbd-dataset-10k\valid\images\mushroom_3_4_231_crop.png,27,27
552,../data/rgbd-dataset-10k\train\images\lime_1_4_32_crop.png,25,25
553,../data/rgbd-dataset-10k\train\images\pliers_6_1_185_crop.png,35,35
555,../data/rgbd-dataset-10k\train\images\camera_1_4_45_crop.png,7,7
556,../data/rgbd-dataset-10k\train\images\mushroom_1_4_67_crop.png,27,27
557,../data/rgbd-dataset-10k\test\images\camera_3_1_21_crop.png,7,7
558,../data/rgbd-dataset-10k\valid\images\coffee_mug_7_2_80_crop.png,11,11
560,../data/rgbd-dataset-10k\train\images\cereal_box_2_2_69_crop.png,10,10
561,../data/rgbd-dataset-10k\valid\images\pear_8_4_218_crop.png,32,32
562,../data/rgbd-dataset-10k\train\images\shampoo_5_4_256_crop.png,39,39
563,../data/rgbd-dataset-10k\valid\images\scissors_4_2_64_crop.png,38,38
565,../data/rgbd-dataset-10k\train\images\lightbulb_1_2_71_crop.png,24,24
566,../data/rgbd-dataset-10k\train\images\tomato_8_4_24_crop.png,43,43
569,../data/rgbd-dataset-10k\train\images\onion_2_2_244_crop.png,29,29
570,../data/rgbd-dataset-10k\train\images\greens_2_1_124_crop.png,18,18
571,../data/rgbd-dataset-10k\train\images\toothpaste_3_2_159_crop.png,45,45
572,../data/rgbd-dataset-10k\train\images\plate_5_4_13_crop.png,34,34
573,../data/rgbd-dataset-10k\train\images\tomato_1_4_41_crop.png,43,43
574,../data/rgbd-dataset-10k\train\images\scissors_3_4_85_crop.png,38,38
575,../data/rgbd-dataset-10k\train\images\toothpaste_3_2_157_crop.png,45,45
576,../data/rgbd-dataset-10k\train\images\mushroom_2_2_107_crop.png,27,27
577,../data/rgbd-dataset-10k\train\images\camera_2_4_10_crop.png,7,7
578,../data/rgbd-dataset-10k\train\images\flashlight_5_2_179_crop.png,14,14
579,../data/rgbd-dataset-10k\train\images\greens_3_4_180_crop.png,18,18
580,../data/rgbd-dataset-10k\test\images\binder_3_2_201_crop.png,4,4
581,../data/rgbd-dataset-10k\train\images\soda_can_6_4_9_crop.png,40,40
582,../data/rgbd-dataset-10k\train\images\cap_4_4_112_crop.png,8,8
583,../data/rgbd-dataset-10k\train\images\ball_2_1_56_crop.png,1,1
585,../data/rgbd-dataset-10k\train\images\bell_pepper_6_2_160_crop.png,3,3
586,../data/rgbd-dataset-10k\valid\images\greens_1_2_73_crop.png,18,18
587,../data/rgbd-dataset-10k\test\images\mushroom_3_4_265_crop.png,27,27
588,../data/rgbd-dataset-10k\train\images\instant_noodles_1_4_47_crop.png,20,20
589,../data/rgbd-dataset-10k\train\images\camera_3_1_40_crop.png,7,7
590,../data/rgbd-dataset-10k\train\images\potato_3_4_58_crop.png,36,36
591,../data/rgbd-dataset-10k\train\images\dry_battery_5_1_28_crop.png,13,13
592,../data/rgbd-dataset-10k\train\images\flashlight_2_2_105_crop.png,14,14
594,../data/rgbd-dataset-10k\test\images\sponge_12_4_116_crop.png,41,41
595,../data/rgbd-dataset-10k\train\images\onion_2_2_126_crop.png,29,29
596,../data/rgbd-dataset-10k\train\images\food_can_3_4_183_crop.png,15,15
597,../data/rgbd-dataset-10k\train\images\scissors_2_4_116_crop.png,38,38
599,../data/rgbd-dataset-10k\valid\images\lemon_2_2_175_crop.png,23,23
600,../data/rgbd-dataset-10k\train\images\scissors_3_2_172_crop.png,38,38
601,../data/rgbd-dataset-10k\test\images\tomato_5_1_248_crop.png,43,43
602,../data/rgbd-dataset-10k\train\images\pitcher_1_2_44_crop.png,33,33
604,../data/rgbd-dataset-10k\train\images\greens_1_2_53_crop.png,18,18
605,../data/rgbd-dataset-10k\train\images\dry_battery_4_1_175_crop.png,13,13
606,../data/rgbd-dataset-10k\train\images\dry_battery_4_2_139_crop.png,13,13
607,../data/rgbd-dataset-10k\valid\images\bowl_1_1_46_crop.png,5,5
608,../data/rgbd-dataset-10k\train\images\orange_4_2_68_crop.png,30,30
609,../data/rgbd-dataset-10k\train\images\rubber_eraser_1_2_138_crop.png,37,37
611,../data/rgbd-dataset-10k\train\images\flashlight_2_1_122_crop.png,14,14
612,../data/rgbd-dataset-10k\train\images\mushroom_1_4_217_crop.png,27,27
613,../data/rgbd-dataset-10k\train\images\water_bottle_3_1_9_crop.png,46,46
614,../data/rgbd-dataset-10k\train\images\lime_1_4_93_crop.png,25,25
615,../data/rgbd-dataset-10k\test\images\cereal_box_1_4_81_crop.png,10,10
616,../data/rgbd-dataset-10k\valid\images\lemon_1_2_58_crop.png,23,23
617,../data/rgbd-dataset-10k\train\images\apple_5_4_168_crop.png,0,0
619,../data/rgbd-dataset-10k\test\images\soda_can_1_1_72_crop.png,40,40
620,../data/rgbd-dataset-10k\train\images\bell_pepper_5_4_24_crop.png,3,3
622,../data/rgbd-dataset-10k\train\images\mushroom_2_4_109_crop.png,27,27
623,../data/rgbd-dataset-10k\train\images\camera_1_4_155_crop.png,7,7
624,../data/rgbd-dataset-10k\train\images\pitcher_3_1_58_crop.png,33,33
625,../data/rgbd-dataset-10k\train\images\tomato_4_2_20_crop.png,43,43
626,../data/rgbd-dataset-10k\train\images\bowl_1_4_131_crop.png,5,5
627,../data/rgbd-dataset-10k\valid\images\pitcher_3_4_149_crop.png,33,33
628,../data/rgbd-dataset-10k\valid\images\greens_3_4_160_crop.png,18,18
629,../data/rgbd-dataset-10k\train\images\bowl_4_2_55_crop.png,5,5
631,../data/rgbd-dataset-10k\train\images\scissors_2_4_96_crop.png,38,38
632,../data/rgbd-dataset-10k\train\images\garlic_1_2_62_crop.png,16,16
635,../data/rgbd-dataset-10k\train\images\orange_4_2_241_crop.png,30,30
636,../data/rgbd-dataset-10k\test\images\onion_4_2_124_crop.png,29,29
638,../data/rgbd-dataset-10k\train\images\pear_3_1_35_crop.png,32,32
639,../data/rgbd-dataset-10k\valid\images\peach_1_1_45_crop.png,31,31
641,../data/rgbd-dataset-10k\train\images\comb_5_1_73_crop.png,12,12
642,../data/rgbd-dataset-10k\train\images\orange_1_2_90_crop.png,30,30
643,../data/rgbd-dataset-10k\train\images\glue_stick_5_1_77_crop.png,17,17
644,../data/rgbd-dataset-10k\train\images\shampoo_1_4_5_crop.png,39,39
645,../data/rgbd-dataset-10k\test\images\bowl_5_1_49_crop.png,5,5
646,../data/rgbd-dataset-10k\train\images\apple_5_2_37_crop.png,0,0
647,../data/rgbd-dataset-10k\test\images\binder_3_4_110_crop.png,4,4
648,../data/rgbd-dataset-10k\train\images\ball_6_2_177_crop.png,1,1
649,../data/rgbd-dataset-10k\train\images\greens_1_1_154_crop.png,18,18
650,../data/rgbd-dataset-10k\train\images\pear_4_2_31_crop.png,32,32
651,../data/rgbd-dataset-10k\test\images\notebook_2_4_95_crop.png,28,28
652,../data/rgbd-dataset-10k\train\images\notebook_4_1_231_crop.png,28,28
653,../data/rgbd-dataset-10k\train\images\bowl_5_4_265_crop.png,5,5
654,../data/rgbd-dataset-10k\train\images\pitcher_1_2_86_crop.png,33,33
655,../data/rgbd-dataset-10k\train\images\instant_noodles_6_4_32_crop.png,20,20
656,../data/rgbd-dataset-10k\train\images\scissors_1_1_30_crop.png,38,38
658,../data/rgbd-dataset-10k\train\images\cap_2_4_135_crop.png,8,8
660,../data/rgbd-dataset-10k\train\images\flashlight_1_2_111_crop.png,14,14
661,../data/rgbd-dataset-10k\train\images\flashlight_3_4_149_crop.png,14,14
662,../data/rgbd-dataset-10k\train\images\lightbulb_3_4_40_crop.png,24,24
663,../data/rgbd-dataset-10k\train\images\potato_2_4_131_crop.png,36,36
665,../data/rgbd-dataset-10k\train\images\notebook_2_2_218_crop.png,28,28
666,../data/rgbd-dataset-10k\train\images\shampoo_6_1_145_crop.png,39,39
667,../data/rgbd-dataset-10k\train\images\cap_2_1_26_crop.png,8,8
668,../data/rgbd-dataset-10k\valid\images\orange_1_1_153_crop.png,30,30
669,../data/rgbd-dataset-10k\train\images\stapler_8_2_71_crop.png,42,42
670,../data/rgbd-dataset-10k\test\images\camera_1_4_84_crop.png,7,7
671,../data/rgbd-dataset-10k\train\images\pitcher_2_2_135_crop.png,33,33
672,../data/rgbd-dataset-10k\train\images\rubber_eraser_4_1_230_crop.png,37,37
674,../data/rgbd-dataset-10k\test\images\peach_1_1_63_crop.png,31,31
675,../data/rgbd-dataset-10k\train\images\lemon_4_4_1_crop.png,23,23
676,../data/rgbd-dataset-10k\train\images\toothbrush_1_2_54_crop.png,44,44
677,../data/rgbd-dataset-10k\test\images\stapler_5_4_191_crop.png,42,42
678,../data/rgbd-dataset-10k\train\images\binder_2_4_89_crop.png,4,4
679,../data/rgbd-dataset-10k\train\images\lightbulb_4_1_54_crop.png,24,24
680,../data/rgbd-dataset-10k\valid\images\scissors_4_4_8_crop.png,38,38
681,../data/rgbd-dataset-10k\train\images\scissors_4_1_151_crop.png,38,38
683,../data/rgbd-dataset-10k\train\images\keyboard_5_1_84_crop.png,21,21
684,../data/rgbd-dataset-10k\valid\images\banana_1_4_191_crop.png,2,2
685,../data/rgbd-dataset-10k\train\images\coffee_mug_8_1_17_crop.png,11,11
686,../data/rgbd-dataset-10k\test\images\cap_3_4_156_crop.png,8,8
687,../data/rgbd-dataset-10k\train\images\lemon_3_4_15_crop.png,23,23
688,../data/rgbd-dataset-10k\train\images\pliers_5_4_144_crop.png,35,35
689,../data/rgbd-dataset-10k\valid\images\soda_can_6_1_119_crop.png,40,40
690,../data/rgbd-dataset-10k\train\images\pitcher_2_2_156_crop.png,33,33
691,../data/rgbd-dataset-10k\train\images\greens_2_2_112_crop.png,18,18
692,../data/rgbd-dataset-10k\valid\images\rubber_eraser_3_2_9_crop.png,37,37
693,../data/rgbd-dataset-10k\train\images\orange_4_1_145_crop.png,30,30
694,../data/rgbd-dataset-10k\train\images\calculator_3_2_35_crop.png,6,6
695,../data/rgbd-dataset-10k\train\images\mushroom_2_2_225_crop.png,27,27
696,../data/rgbd-dataset-10k\train\images\binder_3_4_15_crop.png,4,4
697,../data/rgbd-dataset-10k\test\images\cereal_box_2_1_196_crop.png,10,10
698,../data/rgbd-dataset-10k\valid\images\binder_2_1_95_crop.png,4,4
699,../data/rgbd-dataset-10k\train\images\mushroom_2_4_62_crop.png,27,27
700,../data/rgbd-dataset-10k\test\images\soda_can_5_2_168_crop.png,40,40
701,../data/rgbd-dataset-10k\valid\images\ball_3_2_92_crop.png,1,1
702,../data/rgbd-dataset-10k\test\images\kleenex_1_4_10_crop.png,22,22
703,../data/rgbd-dataset-10k\train\images\flashlight_3_4_20_crop.png,14,14
705,../data/rgbd-dataset-10k\train\images\lime_3_4_177_crop.png,25,25
706,../data/rgbd-dataset-10k\train\images\onion_2_4_8_crop.png,29,29
707,../data/rgbd-dataset-10k\train\images\marker_1_2_196_crop.png,26,26
708,../data/rgbd-dataset-10k\train\images\binder_3_1_160_crop.png,4,4
709,../data/rgbd-dataset-10k\train\images\tomato_2_2_171_crop.png,43,43
710,../data/rgbd-dataset-10k\train\images\bowl_6_2_255_crop.png,5,5
711,../data/rgbd-dataset-10k\test\images\plate_2_2_105_crop.png,34,34
712,../data/rgbd-dataset-10k\train\images\glue_stick_6_2_46_crop.png,17,17
714,../data/rgbd-dataset-10k\train\images\marker_3_4_195_crop.png,26,26
715,../data/rgbd-dataset-10k\train\images\food_jar_3_4_239_crop.png,15,15
716,../data/rgbd-dataset-10k\train\images\banana_1_4_192_crop.png,2,2
717,../data/rgbd-dataset-10k\train\images\camera_3_1_116_crop.png,7,7
718,../data/rgbd-dataset-10k\train\images\greens_1_1_243_crop.png,18,18
720,../data/rgbd-dataset-10k\train\images\lemon_6_1_20_crop.png,23,23
721,../data/rgbd-dataset-10k\train\images\sponge_4_4_39_crop.png,41,41
722,../data/rgbd-dataset-10k\valid\images\orange_1_1_99_crop.png,30,30
723,../data/rgbd-dataset-10k\test\images\cell_phone_1_1_94_crop.png,9,9
724,../data/rgbd-dataset-10k\train\images\pitcher_3_2_57_crop.png,33,33
725,../data/rgbd-dataset-10k\train\images\food_box_5_4_48_crop.png,15,15
726,../data/rgbd-dataset-10k\train\images\toothpaste_2_2_218_crop.png,45,45
727,../data/rgbd-dataset-10k\train\images\cell_phone_1_1_56_crop.png,9,9
728,../data/rgbd-dataset-10k\train\images\calculator_4_2_140_crop.png,6,6
729,../data/rgbd-dataset-10k\train\images\bell_pepper_5_4_169_crop.png,3,3
731,../data/rgbd-dataset-10k\train\images\peach_2_4_8_crop.png,31,31
732,../data/rgbd-dataset-10k\train\images\keyboard_5_2_129_crop.png,21,21
733,../data/rgbd-dataset-10k\train\images\instant_noodles_8_4_5_crop.png,20,20
737,../data/rgbd-dataset-10k\train\images\toothbrush_3_4_92_crop.png,44,44
738,../data/rgbd-dataset-10k\train\images\camera_3_2_5_crop.png,7,7
739,../data/rgbd-dataset-10k\train\images\mushroom_2_4_246_crop.png,27,27
740,../data/rgbd-dataset-10k\valid\images\marker_8_4_170_crop.png,26,26
741,../data/rgbd-dataset-10k\train\images\ball_3_1_76_crop.png,1,1
742,../data/rgbd-dataset-10k\valid\images\cap_1_1_63_crop.png,8,8
743,../data/rgbd-dataset-10k\valid\images\mushroom_1_4_245_crop.png,27,27
744,../data/rgbd-dataset-10k\train\images\orange_1_2_150_crop.png,30,30
745,../data/rgbd-dataset-10k\valid\images\binder_2_2_24_crop.png,4,4
746,../data/rgbd-dataset-10k\train\images\cap_1_2_106_crop.png,8,8
747,../data/rgbd-dataset-10k\train\images\toothbrush_1_1_79_crop.png,44,44
748,../data/rgbd-dataset-10k\train\images\marker_7_2_253_crop.png,26,26
750,../data/rgbd-dataset-10k\train\images\banana_3_2_197_crop.png,2,2
751,../data/rgbd-dataset-10k\train\images\soda_can_3_2_111_crop.png,40,40
752,../data/rgbd-dataset-10k\train\images\plate_7_1_157_crop.png,34,34
755,../data/rgbd-dataset-10k\train\images\apple_5_4_208_crop.png,0,0
756,../data/rgbd-dataset-10k\train\images\camera_1_1_49_crop.png,7,7
757,../data/rgbd-dataset-10k\train\images\onion_3_2_138_crop.png,29,29
760,../data/rgbd-dataset-10k\test\images\mushroom_2_1_183_crop.png,27,27
761,../data/rgbd-dataset-10k\train\images\pear_2_4_93_crop.png,32,32
762,../data/rgbd-dataset-10k\train\images\toothbrush_1_2_20_crop.png,44,44
763,../data/rgbd-dataset-10k\train\images\banana_4_4_18_crop.png,2,2
764,../data/rgbd-dataset-10k\valid\images\plate_6_4_49_crop.png,34,34
766,../data/rgbd-dataset-10k\train\images\banana_1_2_84_crop.png,2,2
767,../data/rgbd-dataset-10k\train\images\hand_towel_4_2_174_crop.png,19,19
768,../data/rgbd-dataset-10k\test\images\ball_7_2_23_crop.png,1,1
769,../data/rgbd-dataset-10k\train\images\lemon_5_1_115_crop.png,23,23
770,../data/rgbd-dataset-10k\train\images\camera_3_2_99_crop.png,7,7
771,../data/rgbd-dataset-10k\train\images\bowl_5_4_258_crop.png,5,5
772,../data/rgbd-dataset-10k\train\images\binder_1_1_15_crop.png,4,4
773,../data/rgbd-dataset-10k\test\images\cap_3_2_188_crop.png,8,8
774,../data/rgbd-dataset-10k\train\images\mushroom_1_4_88_crop.png,27,27
775,../data/rgbd-dataset-10k\train\images\bowl_4_2_121_crop.png,5,5
776,../data/rgbd-dataset-10k\train\images\onion_2_2_158_crop.png,29,29
778,../data/rgbd-dataset-10k\train\images\toothpaste_3_4_51_crop.png,45,45
779,../data/rgbd-dataset-10k\valid\images\notebook_2_2_23_crop.png,28,28
782,../data/rgbd-dataset-10k\train\images\binder_2_4_82_crop.png,4,4
783,../data/rgbd-dataset-10k\train\images\mushroom_1_2_254_crop.png,27,27
787,../data/rgbd-dataset-10k\valid\images\pliers_1_2_134_crop.png,35,35
788,../data/rgbd-dataset-10k\train\images\binder_2_4_176_crop.png,4,4
789,../data/rgbd-dataset-10k\train\images\lightbulb_1_1_59_crop.png,24,24
790,../data/rgbd-dataset-10k\train\images\cell_phone_4_1_70_crop.png,9,9
791,../data/rgbd-dataset-10k\train\images\food_box_11_4_53_crop.png,15,15
792,../data/rgbd-dataset-10k\train\images\plate_1_2_46_crop.png,34,34
793,../data/rgbd-dataset-10k\train\images\binder_3_4_237_crop.png,4,4
794,../data/rgbd-dataset-10k\train\images\pear_3_2_31_crop.png,32,32
795,../data/rgbd-dataset-10k\train\images\hand_towel_1_1_129_crop.png,19,19
796,../data/rgbd-dataset-10k\train\images\camera_2_4_180_crop.png,7,7
797,../data/rgbd-dataset-10k\train\images\binder_2_4_101_crop.png,4,4
798,../data/rgbd-dataset-10k\train\images\kleenex_1_1_163_crop.png,22,22
799,../data/rgbd-dataset-10k\train\images\cap_2_2_190_crop.png,8,8
800,../data/rgbd-dataset-10k\train\images\orange_4_4_167_crop.png,30,30
802,../data/rgbd-dataset-10k\valid\images\garlic_2_2_51_crop.png,16,16
803,../data/rgbd-dataset-10k\train\images\instant_noodles_8_2_6_crop.png,20,20
804,../data/rgbd-dataset-10k\train\images\marker_1_1_7_crop.png,26,26
805,../data/rgbd-dataset-10k\train\images\flashlight_2_1_43_crop.png,14,14
806,../data/rgbd-dataset-10k\train\images\kleenex_4_4_54_crop.png,22,22
807,../data/rgbd-dataset-10k\test\images\tomato_4_1_164_crop.png,43,43
808,../data/rgbd-dataset-10k\valid\images\keyboard_5_1_130_crop.png,21,21
809,../data/rgbd-dataset-10k\train\images\peach_3_2_19_crop.png,31,31
810,../data/rgbd-dataset-10k\train\images\scissors_3_4_28_crop.png,38,38
811,../data/rgbd-dataset-10k\train\images\pitcher_2_2_120_crop.png,33,33
812,../data/rgbd-dataset-10k\train\images\keyboard_5_4_88_crop.png,21,21
813,../data/rgbd-dataset-10k\train\images\marker_1_1_5_crop.png,26,26
814,../data/rgbd-dataset-10k\valid\images\apple_3_1_42_crop.png,0,0
815,../data/rgbd-dataset-10k\train\images\tomato_7_2_17_crop.png,43,43
816,../data/rgbd-dataset-10k\train\images\banana_1_2_41_crop.png,2,2
817,../data/rgbd-dataset-10k\test\images\peach_3_2_177_crop.png,31,31
818,../data/rgbd-dataset-10k\train\images\bell_pepper_2_1_17_crop.png,3,3
820,../data/rgbd-dataset-10k\train\images\rubber_eraser_2_2_23_crop.png,37,37
821,../data/rgbd-dataset-10k\test\images\flashlight_4_4_141_crop.png,14,14
822,../data/rgbd-dataset-10k\train\images\binder_3_2_244_crop.png,4,4
823,../data/rgbd-dataset-10k\test\images\marker_6_1_76_crop.png,26,26
824,../data/rgbd-dataset-10k\train\images\ball_2_1_20_crop.png,1,1
825,../data/rgbd-dataset-10k\train\images\orange_3_2_75_crop.png,30,30
826,../data/rgbd-dataset-10k\train\images\shampoo_3_2_65_crop.png,39,39
828,../data/rgbd-dataset-10k\train\images\ball_6_4_231_crop.png,1,1
830,../data/rgbd-dataset-10k\train\images\lemon_5_1_158_crop.png,23,23
831,../data/rgbd-dataset-10k\train\images\scissors_3_1_12_crop.png,38,38
832,../data/rgbd-dataset-10k\train\images\lightbulb_2_2_26_crop.png,24,24
835,../data/rgbd-dataset-10k\test\images\pitcher_3_2_188_crop.png,33,33
836,../data/rgbd-dataset-10k\valid\images\pear_2_1_99_crop.png,32,32
837,../data/rgbd-dataset-10k\train\images\scissors_4_1_47_crop.png,38,38
838,../data/rgbd-dataset-10k\valid\images\marker_1_1_4_crop.png,26,26
839,../data/rgbd-dataset-10k\train\images\kleenex_5_1_236_crop.png,22,22
841,../data/rgbd-dataset-10k\train\images\garlic_1_4_132_crop.png,16,16
842,../data/rgbd-dataset-10k\train\images\lightbulb_2_1_200_crop.png,24,24
843,../data/rgbd-dataset-10k\train\images\plate_2_1_5_crop.png,34,34
844,../data/rgbd-dataset-10k\train\images\scissors_4_1_85_crop.png,38,38
846,../data/rgbd-dataset-10k\train\images\kleenex_2_4_52_crop.png,22,22
847,../data/rgbd-dataset-10k\train\images\shampoo_3_1_91_crop.png,39,39
848,../data/rgbd-dataset-10k\train\images\coffee_mug_8_1_100_crop.png,11,11
849,../data/rgbd-dataset-10k\train\images\lemon_6_1_202_crop.png,23,23
