index,path,label,pred
1298,../data/nyu_data/nyu2/bedroom_0080_out\18.jpg,2,2
1299,../data/nyu_data/nyu2/nyu_office_0_out\12.jpg,18,18
1300,../data/nyu_data/nyu2/bedroom_0056a_out\129.jpg,2,2
1301,../data/nyu_data/nyu2/nyu_office_0_out\607.jpg,18,18
1302,../data/nyu_data/nyu2/kitchen_0045a_out\176.jpg,15,15
1303,../data/nyu_data/nyu2/bedroom_0140_out\184.jpg,2,2
1304,../data/nyu_data/nyu2/playroom_0003_out\277.jpg,20,20
1305,../data/nyu_data/nyu2/living_room_0046a_out\18.jpg,17,17
1306,../data/nyu_data/nyu2/living_room_0058_out\35.jpg,17,17
1307,../data/nyu_data/nyu2/bedroom_0019_out\227.jpg,2,2
1308,../data/nyu_data/nyu2/kitchen_0029b_out\61.jpg,15,15
1309,../data/nyu_data/nyu2/dining_room_0023_out\218.jpg,9,9
1311,../data/nyu_data/nyu2/bedroom_0078_out\3.jpg,2,2
1312,../data/nyu_data/nyu2/playroom_0004_out\95.jpg,20,20
1313,../data/nyu_data/nyu2/living_room_0055_out\23.jpg,17,17
1314,../data/nyu_data/nyu2/study_room_0004_out\245.jpg,24,24
1315,../data/nyu_data/nyu2/living_room_0050_out\325.jpg,17,17
1316,../data/nyu_data/nyu2/kitchen_0029a_out\6.jpg,15,15
1317,../data/nyu_data/nyu2/living_room_0035_out\91.jpg,17,17
1318,../data/nyu_data/nyu2/bathroom_0045a_out\2.jpg,1,1
1321,../data/nyu_data/nyu2/furniture_store_0001d_out\103.jpg,12,12
1322,../data/nyu_data/nyu2/living_room_0078_out\88.jpg,17,17
1323,../data/nyu_data/nyu2/conference_room_0002_out\18.jpg,7,7
1324,../data/nyu_data/nyu2/cafe_0001a_out\92.jpg,4,4
1325,../data/nyu_data/nyu2/kitchen_0053_out\45.jpg,15,15
1326,../data/nyu_data/nyu2/dining_room_0001b_out\255.jpg,9,9
1327,../data/nyu_data/nyu2/furniture_store_0001d_out\344.jpg,12,12
1328,../data/nyu_data/nyu2/dining_room_0029_out\49.jpg,9,9
1329,../data/nyu_data/nyu2/bedroom_0062_out\29.jpg,2,2
1330,../data/nyu_data/nyu2/bedroom_0071_out\153.jpg,2,2
1331,../data/nyu_data/nyu2/dining_room_0013_out\19.jpg,9,9
1332,../data/nyu_data/nyu2/bookstore_0001d_out\282.jpg,3,3
1333,../data/nyu_data/nyu2/living_room_0019_out\184.jpg,17,17
1334,../data/nyu_data/nyu2/bathroom_0049_out\48.jpg,1,1
1335,../data/nyu_data/nyu2/office_0026_out\81.jpg,19,19
1336,../data/nyu_data/nyu2/kitchen_0028a_out\99.jpg,15,15
1337,../data/nyu_data/nyu2/bedroom_0017_out\40.jpg,2,2
1338,../data/nyu_data/nyu2/bedroom_0100_out\98.jpg,2,2
1339,../data/nyu_data/nyu2/dining_room_0037_out\234.jpg,9,9
1340,../data/nyu_data/nyu2/furniture_store_0002b_out\358.jpg,12,12
1341,../data/nyu_data/nyu2/furniture_store_0002b_out\64.jpg,12,12
1342,../data/nyu_data/nyu2/kitchen_0043_out\281.jpg,15,15
1343,../data/nyu_data/nyu2/bedroom_0004_out\70.jpg,2,2
1344,../data/nyu_data/nyu2/dinette_0001_out\28.jpg,8,8
1345,../data/nyu_data/nyu2/kitchen_0041_out\31.jpg,15,15
1347,../data/nyu_data/nyu2/kitchen_0033_out\56.jpg,15,15
1348,../data/nyu_data/nyu2/study_0008_out\68.jpg,24,24
1351,../data/nyu_data/nyu2/bathroom_0028_out\59.jpg,1,1
1352,../data/nyu_data/nyu2/playroom_0004_out\2.jpg,20,20
1353,../data/nyu_data/nyu2/bookstore_0001i_out\77.jpg,3,3
1354,../data/nyu_data/nyu2/dining_room_0012_out\233.jpg,9,9
1355,../data/nyu_data/nyu2/dining_room_0028_out\79.jpg,9,9
1356,../data/nyu_data/nyu2/bedroom_0056b_out\37.jpg,2,2
1358,../data/nyu_data/nyu2/bookstore_0001e_out\144.jpg,3,3
1359,../data/nyu_data/nyu2/bookstore_0001f_out\93.jpg,3,3
1360,../data/nyu_data/nyu2/home_office_0013_out\87.jpg,13,13
1361,../data/nyu_data/nyu2/bedroom_0033_out\134.jpg,2,2
1362,../data/nyu_data/nyu2/playroom_0006_out\129.jpg,20,20
1363,../data/nyu_data/nyu2/bedroom_0004_out\37.jpg,2,2
1364,../data/nyu_data/nyu2/living_room_0022_out\122.jpg,17,17
1365,../data/nyu_data/nyu2/dining_room_0034_out\174.jpg,9,9
1366,../data/nyu_data/nyu2/dining_room_0001b_out\6.jpg,9,9
1367,../data/nyu_data/nyu2/living_room_0050_out\40.jpg,17,17
1368,../data/nyu_data/nyu2/bookstore_0001e_out\312.jpg,3,3
1369,../data/nyu_data/nyu2/dining_room_0033_out\64.jpg,9,9
1371,../data/nyu_data/nyu2/office_0011_out\36.jpg,19,19
1372,../data/nyu_data/nyu2/kitchen_0060_out\202.jpg,15,15
1373,../data/nyu_data/nyu2/bedroom_0015_out\54.jpg,2,2
1374,../data/nyu_data/nyu2/home_office_0006_out\79.jpg,13,13
1375,../data/nyu_data/nyu2/kitchen_0049_out\225.jpg,15,15
1376,../data/nyu_data/nyu2/dining_room_0008_out\76.jpg,9,9
1377,../data/nyu_data/nyu2/kitchen_0028a_out\97.jpg,15,15
1378,../data/nyu_data/nyu2/bedroom_0104_out\49.jpg,2,2
1379,../data/nyu_data/nyu2/printer_room_0001_out\68.jpg,21,21
1380,../data/nyu_data/nyu2/furniture_store_0001e_out\86.jpg,12,12
1382,../data/nyu_data/nyu2/living_room_0042b_out\71.jpg,17,17
1383,../data/nyu_data/nyu2/bedroom_0086_out\138.jpg,2,2
1384,../data/nyu_data/nyu2/basement_0001a_out\40.jpg,0,0
1385,../data/nyu_data/nyu2/office_0021_out\46.jpg,19,19
1386,../data/nyu_data/nyu2/classroom_0016_out\12.jpg,5,5
1387,../data/nyu_data/nyu2/living_room_0018_out\194.jpg,17,17
1388,../data/nyu_data/nyu2/kitchen_0060_out\168.jpg,15,15
1389,../data/nyu_data/nyu2/bedroom_0067b_out\30.jpg,2,2
1390,../data/nyu_data/nyu2/furniture_store_0001e_out\78.jpg,12,12
1391,../data/nyu_data/nyu2/bedroom_0125b_out\116.jpg,2,2
1392,../data/nyu_data/nyu2/kitchen_0003_out\41.jpg,15,15
1394,../data/nyu_data/nyu2/bedroom_0124_out\40.jpg,2,2
1395,../data/nyu_data/nyu2/furniture_store_0001e_out\63.jpg,12,12
1396,../data/nyu_data/nyu2/bedroom_0072_out\76.jpg,2,2
1397,../data/nyu_data/nyu2/living_room_0069b_out\100.jpg,17,17
1398,../data/nyu_data/nyu2/living_room_0022_out\148.jpg,17,17
1400,../data/nyu_data/nyu2/bedroom_0120_out\127.jpg,2,2
1401,../data/nyu_data/nyu2/bedroom_0071_out\222.jpg,2,2
1402,../data/nyu_data/nyu2/living_room_0047a_out\25.jpg,17,17
1403,../data/nyu_data/nyu2/living_room_0004_out\177.jpg,17,17
1404,../data/nyu_data/nyu2/office_kitchen_0003_out\104.jpg,19,19
1406,../data/nyu_data/nyu2/reception_room_0004_out\88.jpg,22,22
1407,../data/nyu_data/nyu2/kitchen_0048_out\234.jpg,15,15
1408,../data/nyu_data/nyu2/study_room_0004_out\121.jpg,24,24
1409,../data/nyu_data/nyu2/living_room_0033_out\77.jpg,17,17
1410,../data/nyu_data/nyu2/dining_room_0015_out\80.jpg,9,9
1411,../data/nyu_data/nyu2/office_0009_out\98.jpg,19,19
1412,../data/nyu_data/nyu2/kitchen_0048_out\80.jpg,15,15
1413,../data/nyu_data/nyu2/kitchen_0029c_out\15.jpg,15,15
1414,../data/nyu_data/nyu2/bedroom_0010_out\175.jpg,2,2
1415,../data/nyu_data/nyu2/bedroom_0113_out\151.jpg,2,2
1416,../data/nyu_data/nyu2/home_office_0013_out\16.jpg,13,13
1417,../data/nyu_data/nyu2/furniture_store_0001f_out\22.jpg,12,12
1418,../data/nyu_data/nyu2/bedroom_0020_out\104.jpg,2,2
1419,../data/nyu_data/nyu2/bookstore_0001f_out\575.jpg,3,3
1420,../data/nyu_data/nyu2/living_room_0011_out\75.jpg,17,17
1421,../data/nyu_data/nyu2/reception_room_0001a_out\154.jpg,22,22
1422,../data/nyu_data/nyu2/bathroom_0045a_out\86.jpg,1,1
1423,../data/nyu_data/nyu2/bookstore_0001i_out\80.jpg,3,3
1424,../data/nyu_data/nyu2/living_room_0069a_out\124.jpg,17,17
1425,../data/nyu_data/nyu2/living_room_0035_out\134.jpg,17,17
1427,../data/nyu_data/nyu2/kitchen_0051_out\369.jpg,15,15
1429,../data/nyu_data/nyu2/bookstore_0001d_out\133.jpg,3,3
1430,../data/nyu_data/nyu2/home_office_0013_out\72.jpg,13,13
1431,../data/nyu_data/nyu2/living_room_0004_out\98.jpg,17,17
1433,../data/nyu_data/nyu2/bookstore_0001d_out\140.jpg,3,3
1434,../data/nyu_data/nyu2/bedroom_0069_out\62.jpg,2,2
1435,../data/nyu_data/nyu2/kitchen_0047_out\12.jpg,15,15
1436,../data/nyu_data/nyu2/living_room_0019_out\118.jpg,17,17
1437,../data/nyu_data/nyu2/dinette_0001_out\94.jpg,8,8
1438,../data/nyu_data/nyu2/reception_room_0002_out\119.jpg,22,22
1439,../data/nyu_data/nyu2/bedroom_0069_out\123.jpg,2,2
1440,../data/nyu_data/nyu2/dining_room_0033_out\246.jpg,9,9
1442,../data/nyu_data/nyu2/kitchen_0047_out\22.jpg,15,15
1444,../data/nyu_data/nyu2/living_room_0062_out\164.jpg,17,17
1445,../data/nyu_data/nyu2/dining_room_0015_out\385.jpg,9,9
1446,../data/nyu_data/nyu2/laundry_room_0001_out\52.jpg,16,16
1448,../data/nyu_data/nyu2/home_office_0004_out\175.jpg,13,13
1449,../data/nyu_data/nyu2/kitchen_0028a_out\98.jpg,15,15
1452,../data/nyu_data/nyu2/bedroom_0050_out\186.jpg,2,2
1453,../data/nyu_data/nyu2/kitchen_0048_out\182.jpg,15,15
1454,../data/nyu_data/nyu2/living_room_0039_out\196.jpg,17,17
1456,../data/nyu_data/nyu2/living_room_0020_out\134.jpg,17,17
1458,../data/nyu_data/nyu2/bedroom_0120_out\11.jpg,2,2
1459,../data/nyu_data/nyu2/living_room_0040_out\98.jpg,17,17
1461,../data/nyu_data/nyu2/reception_room_0001b_out\29.jpg,22,22
1462,../data/nyu_data/nyu2/bookstore_0001f_out\365.jpg,3,3
1463,../data/nyu_data/nyu2/classroom_0006_out\109.jpg,5,5
1464,../data/nyu_data/nyu2/kitchen_0053_out\18.jpg,15,15
1466,../data/nyu_data/nyu2/kitchen_0047_out\5.jpg,15,15
1468,../data/nyu_data/nyu2/bookstore_0001j_out\421.jpg,3,3
1469,../data/nyu_data/nyu2/bedroom_0096_out\8.jpg,2,2
1470,../data/nyu_data/nyu2/conference_room_0002_out\51.jpg,7,7
1471,../data/nyu_data/nyu2/living_room_0050_out\255.jpg,17,17
1472,../data/nyu_data/nyu2/kitchen_0051_out\285.jpg,15,15
1473,../data/nyu_data/nyu2/bathroom_0028_out\22.jpg,1,1
1474,../data/nyu_data/nyu2/bedroom_0017_out\111.jpg,2,2
1476,../data/nyu_data/nyu2/bedroom_0076a_out\25.jpg,2,2
1477,../data/nyu_data/nyu2/living_room_0040_out\165.jpg,17,17
1478,../data/nyu_data/nyu2/kitchen_0043_out\248.jpg,15,15
1480,../data/nyu_data/nyu2/bedroom_0059_out\16.jpg,2,2
1481,../data/nyu_data/nyu2/kitchen_0029c_out\140.jpg,15,15
1482,../data/nyu_data/nyu2/living_room_0040_out\418.jpg,17,17
1483,../data/nyu_data/nyu2/dining_room_0029_out\157.jpg,9,9
1484,../data/nyu_data/nyu2/bedroom_0033_out\175.jpg,2,2
1485,../data/nyu_data/nyu2/bookstore_0001h_out\177.jpg,3,3
1489,../data/nyu_data/nyu2/nyu_office_0_out\194.jpg,18,18
1490,../data/nyu_data/nyu2/bookstore_0001j_out\170.jpg,3,3
1492,../data/nyu_data/nyu2/bookstore_0001j_out\434.jpg,3,3
1493,../data/nyu_data/nyu2/dining_room_0031_out\279.jpg,9,9
1494,../data/nyu_data/nyu2/living_room_0019_out\6.jpg,17,17
1495,../data/nyu_data/nyu2/excercise_room_0001_out\81.jpg,10,10
1496,../data/nyu_data/nyu2/dining_room_0001b_out\234.jpg,9,9
1498,../data/nyu_data/nyu2/study_0006_out\44.jpg,24,24
1499,../data/nyu_data/nyu2/bedroom_0050_out\102.jpg,2,2
1500,../data/nyu_data/nyu2/living_room_0022_out\546.jpg,17,17
1502,../data/nyu_data/nyu2/bookstore_0001e_out\160.jpg,3,3
1504,../data/nyu_data/nyu2/classroom_0022_out\8.jpg,5,5
1505,../data/nyu_data/nyu2/living_room_0040_out\67.jpg,17,17
1506,../data/nyu_data/nyu2/kitchen_0035b_out\254.jpg,15,15
1507,../data/nyu_data/nyu2/kitchen_0045a_out\186.jpg,15,15
1508,../data/nyu_data/nyu2/living_room_0040_out\66.jpg,17,17
1509,../data/nyu_data/nyu2/kitchen_0035b_out\195.jpg,15,15
1510,../data/nyu_data/nyu2/classroom_0016_out\27.jpg,5,5
1512,../data/nyu_data/nyu2/bookstore_0001g_out\21.jpg,3,3
1515,../data/nyu_data/nyu2/office_0023_out\51.jpg,19,19
1516,../data/nyu_data/nyu2/dining_room_0028_out\195.jpg,9,9
1517,../data/nyu_data/nyu2/kitchen_0059_out\30.jpg,15,15
1518,../data/nyu_data/nyu2/bathroom_0011_out\54.jpg,1,1
1519,../data/nyu_data/nyu2/bedroom_0062_out\32.jpg,2,2
1520,../data/nyu_data/nyu2/bedroom_0051_out\203.jpg,2,2
1523,../data/nyu_data/nyu2/bathroom_0033_out\78.jpg,1,1
1524,../data/nyu_data/nyu2/bedroom_0057_out\36.jpg,2,2
1525,../data/nyu_data/nyu2/home_office_0007_out\69.jpg,13,13
1526,../data/nyu_data/nyu2/bookstore_0001g_out\159.jpg,3,3
1527,../data/nyu_data/nyu2/bedroom_0067b_out\8.jpg,2,2
1528,../data/nyu_data/nyu2/student_lounge_0001_out\92.jpg,23,23
1529,../data/nyu_data/nyu2/office_0009_out\122.jpg,19,19
1532,../data/nyu_data/nyu2/home_office_0008_out\231.jpg,13,13
1533,../data/nyu_data/nyu2/dining_room_0001b_out\218.jpg,9,9
1534,../data/nyu_data/nyu2/living_room_0063_out\71.jpg,17,17
1535,../data/nyu_data/nyu2/bookstore_0001f_out\613.jpg,3,3
1536,../data/nyu_data/nyu2/basement_0001a_out\215.jpg,0,0
1537,../data/nyu_data/nyu2/home_office_0007_out\58.jpg,13,13
1538,../data/nyu_data/nyu2/bedroom_0034_out\5.jpg,2,2
1539,../data/nyu_data/nyu2/dining_room_0024_out\10.jpg,9,9
1541,../data/nyu_data/nyu2/kitchen_0037_out\10.jpg,15,15
1544,../data/nyu_data/nyu2/living_room_0037_out\70.jpg,17,17
1545,../data/nyu_data/nyu2/bathroom_0049_out\75.jpg,1,1
1547,../data/nyu_data/nyu2/living_room_0020_out\247.jpg,17,17
1548,../data/nyu_data/nyu2/home_office_0011_out\42.jpg,13,13
1549,../data/nyu_data/nyu2/living_room_0046a_out\132.jpg,17,17
1550,../data/nyu_data/nyu2/living_room_0058_out\40.jpg,17,17
1551,../data/nyu_data/nyu2/bedroom_0067b_out\48.jpg,2,2
1552,../data/nyu_data/nyu2/kitchen_0050_out\144.jpg,15,15
1555,../data/nyu_data/nyu2/bedroom_0033_out\235.jpg,2,2
1557,../data/nyu_data/nyu2/kitchen_0051_out\38.jpg,15,15
1558,../data/nyu_data/nyu2/living_room_0078_out\136.jpg,17,17
1559,../data/nyu_data/nyu2/bedroom_0051_out\6.jpg,2,2
1560,../data/nyu_data/nyu2/bedroom_0040_out\32.jpg,2,2
1562,../data/nyu_data/nyu2/furniture_store_0002a_out\9.jpg,12,12
1563,../data/nyu_data/nyu2/living_room_0005_out\36.jpg,17,17
1564,../data/nyu_data/nyu2/bedroom_0140_out\141.jpg,2,2
1565,../data/nyu_data/nyu2/kitchen_0049_out\324.jpg,15,15
1566,../data/nyu_data/nyu2/bathroom_0007_out\11.jpg,1,1
1567,../data/nyu_data/nyu2/living_room_0040_out\461.jpg,17,17
1568,../data/nyu_data/nyu2/living_room_0040_out\29.jpg,17,17
1569,../data/nyu_data/nyu2/nyu_office_0_out\80.jpg,18,18
1570,../data/nyu_data/nyu2/office_0009_out\41.jpg,19,19
1571,../data/nyu_data/nyu2/bookstore_0001j_out\439.jpg,3,3
1572,../data/nyu_data/nyu2/kitchen_0047_out\204.jpg,15,15
1573,../data/nyu_data/nyu2/nyu_office_0_out\524.jpg,18,18
1575,../data/nyu_data/nyu2/dinette_0001_out\55.jpg,8,8
1576,../data/nyu_data/nyu2/living_room_0068_out\46.jpg,17,17
1577,../data/nyu_data/nyu2/kitchen_0031_out\68.jpg,15,15
1579,../data/nyu_data/nyu2/bookstore_0001e_out\87.jpg,3,3
1580,../data/nyu_data/nyu2/living_room_0069b_out\16.jpg,17,17
1581,../data/nyu_data/nyu2/office_0006_out\101.jpg,19,19
1582,../data/nyu_data/nyu2/bedroom_0060_out\15.jpg,2,2
1583,../data/nyu_data/nyu2/living_room_0086b_out\41.jpg,17,17
1584,../data/nyu_data/nyu2/nyu_office_0_out\382.jpg,18,18
1585,../data/nyu_data/nyu2/bedroom_0063_out\38.jpg,2,2
1586,../data/nyu_data/nyu2/kitchen_0047_out\178.jpg,15,15
1587,../data/nyu_data/nyu2/kitchen_0029a_out\22.jpg,15,15
1588,../data/nyu_data/nyu2/cafe_0001a_out\125.jpg,4,4
1589,../data/nyu_data/nyu2/bookstore_0001d_out\239.jpg,3,3
1590,../data/nyu_data/nyu2/kitchen_0033_out\109.jpg,15,15
1591,../data/nyu_data/nyu2/living_room_0078_out\187.jpg,17,17
1592,../data/nyu_data/nyu2/bedroom_0113_out\29.jpg,2,2
1593,../data/nyu_data/nyu2/classroom_0022_out\53.jpg,5,5
1595,../data/nyu_data/nyu2/office_0012_out\80.jpg,19,19
1596,../data/nyu_data/nyu2/dining_room_0033_out\258.jpg,9,9
1599,../data/nyu_data/nyu2/dining_room_0023_out\194.jpg,9,9
1600,../data/nyu_data/nyu2/kitchen_0048_out\324.jpg,15,15
1601,../data/nyu_data/nyu2/dining_room_0019_out\211.jpg,9,9
1603,../data/nyu_data/nyu2/bedroom_0029_out\3.jpg,2,2
1604,../data/nyu_data/nyu2/living_room_0018_out\145.jpg,17,17
1606,../data/nyu_data/nyu2/living_room_0058_out\169.jpg,17,17
1607,../data/nyu_data/nyu2/dining_room_0031_out\140.jpg,9,9
1608,../data/nyu_data/nyu2/classroom_0022_out\26.jpg,5,5
1609,../data/nyu_data/nyu2/bedroom_0067b_out\36.jpg,2,2
1610,../data/nyu_data/nyu2/home_office_0013_out\102.jpg,13,13
1611,../data/nyu_data/nyu2/bedroom_0026_out\195.jpg,2,2
1612,../data/nyu_data/nyu2/bedroom_0026_out\178.jpg,2,2
1613,../data/nyu_data/nyu2/office_kitchen_0003_out\21.jpg,19,19
1615,../data/nyu_data/nyu2/study_0003_out\74.jpg,24,24
1616,../data/nyu_data/nyu2/reception_room_0002_out\120.jpg,22,22
1617,../data/nyu_data/nyu2/conference_room_0001_out\68.jpg,7,7
1618,../data/nyu_data/nyu2/kitchen_0037_out\152.jpg,15,15
1622,../data/nyu_data/nyu2/dining_room_0034_out\219.jpg,9,9
1624,../data/nyu_data/nyu2/bathroom_0010_out\14.jpg,1,1
1625,../data/nyu_data/nyu2/bedroom_0138_out\95.jpg,2,2
1626,../data/nyu_data/nyu2/bookstore_0001f_out\42.jpg,3,3
1627,../data/nyu_data/nyu2/study_room_0004_out\41.jpg,24,24
1628,../data/nyu_data/nyu2/living_room_0037_out\29.jpg,17,17
1629,../data/nyu_data/nyu2/bookstore_0001i_out\174.jpg,3,3
1630,../data/nyu_data/nyu2/dining_room_0014_out\15.jpg,9,9
1631,../data/nyu_data/nyu2/bookstore_0001f_out\278.jpg,3,3
1632,../data/nyu_data/nyu2/bookstore_0001j_out\169.jpg,3,3
1633,../data/nyu_data/nyu2/bedroom_0040_out\30.jpg,2,2
1634,../data/nyu_data/nyu2/home_office_0008_out\216.jpg,13,13
1638,../data/nyu_data/nyu2/living_room_0083_out\1.jpg,17,17
1639,../data/nyu_data/nyu2/nyu_office_0_out\228.jpg,18,18
1640,../data/nyu_data/nyu2/bathroom_0013_out\61.jpg,1,1
1641,../data/nyu_data/nyu2/bedroom_0106_out\72.jpg,2,2
1642,../data/nyu_data/nyu2/dining_room_0012_out\242.jpg,9,9
1643,../data/nyu_data/nyu2/bookstore_0001h_out\42.jpg,3,3
1644,../data/nyu_data/nyu2/office_0011_out\184.jpg,19,19
1645,../data/nyu_data/nyu2/kitchen_0053_out\307.jpg,15,15
1646,../data/nyu_data/nyu2/living_room_0046b_out\49.jpg,17,17
1647,../data/nyu_data/nyu2/printer_room_0001_out\60.jpg,21,21
1648,../data/nyu_data/nyu2/dining_room_0012_out\29.jpg,9,9
1649,../data/nyu_data/nyu2/home_office_0007_out\42.jpg,13,13
1652,../data/nyu_data/nyu2/bedroom_0098_out\52.jpg,2,2
1653,../data/nyu_data/nyu2/kitchen_0006_out\46.jpg,15,15
1654,../data/nyu_data/nyu2/bedroom_0113_out\113.jpg,2,2
1655,../data/nyu_data/nyu2/nyu_office_0_out\10.jpg,18,18
1656,../data/nyu_data/nyu2/living_room_0029_out\117.jpg,17,17
1657,../data/nyu_data/nyu2/living_room_0019_out\256.jpg,17,17
1658,../data/nyu_data/nyu2/kitchen_0006_out\62.jpg,15,15
1659,../data/nyu_data/nyu2/kitchen_0016_out\12.jpg,15,15
1662,../data/nyu_data/nyu2/kitchen_0049_out\29.jpg,15,15
1664,../data/nyu_data/nyu2/bathroom_0014a_out\64.jpg,1,1
1665,../data/nyu_data/nyu2/bedroom_0129_out\80.jpg,2,2
1668,../data/nyu_data/nyu2/dining_room_0031_out\450.jpg,9,9
1669,../data/nyu_data/nyu2/dining_room_0008_out\133.jpg,9,9
1670,../data/nyu_data/nyu2/study_room_0004_out\279.jpg,24,24
1671,../data/nyu_data/nyu2/classroom_0018_out\32.jpg,5,5
1672,../data/nyu_data/nyu2/kitchen_0047_out\38.jpg,15,15
1673,../data/nyu_data/nyu2/bathroom_0033_out\6.jpg,1,1
1674,../data/nyu_data/nyu2/bedroom_0004_out\44.jpg,2,2
1675,../data/nyu_data/nyu2/living_room_0050_out\62.jpg,17,17
1676,../data/nyu_data/nyu2/bedroom_0004_out\146.jpg,2,2
1677,../data/nyu_data/nyu2/bedroom_0028_out\103.jpg,2,2
1678,../data/nyu_data/nyu2/dining_room_0031_out\287.jpg,9,9
1679,../data/nyu_data/nyu2/kitchen_0016_out\8.jpg,15,15
1680,../data/nyu_data/nyu2/furniture_store_0002a_out\513.jpg,12,12
1681,../data/nyu_data/nyu2/nyu_office_0_out\164.jpg,18,18
1682,../data/nyu_data/nyu2/living_room_0020_out\62.jpg,17,17
1683,../data/nyu_data/nyu2/dining_room_0008_out\135.jpg,9,9
1684,../data/nyu_data/nyu2/home_office_0007_out\6.jpg,13,13
1686,../data/nyu_data/nyu2/office_0026_out\219.jpg,19,19
1687,../data/nyu_data/nyu2/kitchen_0051_out\381.jpg,15,15
1688,../data/nyu_data/nyu2/kitchen_0003_out\10.jpg,15,15
1690,../data/nyu_data/nyu2/bathroom_0034_out\17.jpg,1,1
1691,../data/nyu_data/nyu2/bedroom_0136_out\59.jpg,2,2
1692,../data/nyu_data/nyu2/kitchen_0011a_out\153.jpg,15,15
1693,../data/nyu_data/nyu2/bookstore_0001j_out\81.jpg,3,3
1695,../data/nyu_data/nyu2/living_room_0050_out\132.jpg,17,17
1696,../data/nyu_data/nyu2/office_0006_out\151.jpg,19,19
1698,../data/nyu_data/nyu2/furniture_store_0001d_out\326.jpg,12,12
1699,../data/nyu_data/nyu2/bedroom_0062_out\162.jpg,2,2
1700,../data/nyu_data/nyu2/office_0006_out\21.jpg,19,19
1701,../data/nyu_data/nyu2/bathroom_0051_out\36.jpg,1,1
1702,../data/nyu_data/nyu2/dining_room_0033_out\141.jpg,9,9
1704,../data/nyu_data/nyu2/kitchen_0043_out\342.jpg,15,15
1705,../data/nyu_data/nyu2/bookstore_0001f_out\633.jpg,3,3
1706,../data/nyu_data/nyu2/classroom_0004_out\120.jpg,5,5
1707,../data/nyu_data/nyu2/dining_room_0019_out\201.jpg,9,9
1708,../data/nyu_data/nyu2/dining_room_0010_out\38.jpg,9,9
1709,../data/nyu_data/nyu2/cafe_0001b_out\71.jpg,4,4
1710,../data/nyu_data/nyu2/living_room_0005_out\24.jpg,17,17
1711,../data/nyu_data/nyu2/bedroom_0126_out\58.jpg,2,2
1712,../data/nyu_data/nyu2/kitchen_0028a_out\139.jpg,15,15
1713,../data/nyu_data/nyu2/kitchen_0010_out\157.jpg,15,15
1715,../data/nyu_data/nyu2/playroom_0004_out\13.jpg,20,20
1717,../data/nyu_data/nyu2/bedroom_0052_out\184.jpg,2,2
1719,../data/nyu_data/nyu2/conference_room_0001_out\43.jpg,7,7
1722,../data/nyu_data/nyu2/furniture_store_0001f_out\11.jpg,12,12
1724,../data/nyu_data/nyu2/kitchen_0041_out\10.jpg,15,15
1725,../data/nyu_data/nyu2/living_room_0020_out\208.jpg,17,17
1726,../data/nyu_data/nyu2/cafe_0001a_out\21.jpg,4,4
1727,../data/nyu_data/nyu2/bathroom_0007_out\106.jpg,1,1
1728,../data/nyu_data/nyu2/dining_room_0007_out\192.jpg,9,9
1729,../data/nyu_data/nyu2/bedroom_0051_out\287.jpg,2,2
1730,../data/nyu_data/nyu2/dining_room_0031_out\389.jpg,9,9
1731,../data/nyu_data/nyu2/kitchen_0047_out\39.jpg,15,15
1732,../data/nyu_data/nyu2/furniture_store_0001b_out\138.jpg,12,12
1733,../data/nyu_data/nyu2/kitchen_0051_out\71.jpg,15,15
1734,../data/nyu_data/nyu2/furniture_store_0002b_out\76.jpg,12,12
1735,../data/nyu_data/nyu2/living_room_0022_out\433.jpg,17,17
1736,../data/nyu_data/nyu2/bedroom_0098_out\42.jpg,2,2
1737,../data/nyu_data/nyu2/bedroom_0053_out\84.jpg,2,2
1738,../data/nyu_data/nyu2/classroom_0018_out\39.jpg,5,5
1739,../data/nyu_data/nyu2/living_room_0046b_out\25.jpg,17,17
1740,../data/nyu_data/nyu2/bedroom_0021_out\83.jpg,2,2
1742,../data/nyu_data/nyu2/reception_room_0002_out\36.jpg,22,22
1744,../data/nyu_data/nyu2/furniture_store_0001d_out\225.jpg,12,12
1745,../data/nyu_data/nyu2/bookstore_0001h_out\134.jpg,3,3
1746,../data/nyu_data/nyu2/bedroom_0012_out\57.jpg,2,2
1747,../data/nyu_data/nyu2/bookstore_0001f_out\630.jpg,3,3
1749,../data/nyu_data/nyu2/office_0012_out\135.jpg,19,19
1751,../data/nyu_data/nyu2/living_room_0020_out\29.jpg,17,17
1752,../data/nyu_data/nyu2/furniture_store_0001e_out\113.jpg,12,12
1757,../data/nyu_data/nyu2/dining_room_0008_out\242.jpg,9,9
1758,../data/nyu_data/nyu2/living_room_0067_out\108.jpg,17,17
1759,../data/nyu_data/nyu2/nyu_office_0_out\495.jpg,18,18
1760,../data/nyu_data/nyu2/cafe_0001a_out\26.jpg,4,4
1761,../data/nyu_data/nyu2/study_room_0005b_out\104.jpg,24,24
1762,../data/nyu_data/nyu2/dining_room_0029_out\5.jpg,9,9
1763,../data/nyu_data/nyu2/bedroom_0025_out\17.jpg,2,2
1764,../data/nyu_data/nyu2/living_room_0063_out\73.jpg,17,17
1765,../data/nyu_data/nyu2/basement_0001a_out\96.jpg,0,0
1766,../data/nyu_data/nyu2/kitchen_0047_out\145.jpg,15,15
